"","PERMNO","date","RET.x","RET.y"
"518",10030,1968,0.993595174539842,NA
"519",10031,1983,-0.12244905926161,NA
"520",10031,1984,-0.441862209243164,NA
"521",10031,1985,0.562497581879766,NA
"522",10031,1986,-0.0400021266717351,NA
"523",10031,1987,-0.305555514403744,NA
"524",10031,1988,-0.36000050674142,NA
"525",10031,1989,-0.43749992329553,NA
"526",10032,1986,-0.465839199063736,NA
"527",10032,1987,-0.441862031999145,NA
"528",10032,1988,0.500004544910988,NA
"529",10032,1989,0.500007450502043,NA
"530",10032,1990,-0.333334809488904,NA
"531",10032,1991,3.22223675428871,NA
"532",10032,1992,0.184206480753763,NA
"533",10032,1993,0.0166622479826835,NA
"534",10032,1994,-0.442624786630556,NA
"535",10032,1995,0.955885358878445,NA
"536",10032,1996,0.00751901170962244,NA
"537",10032,1997,0.776123674795671,NA
"538",10032,1998,1.27732294378268,NA
"539",10032,1999,0.298900839192091,NA
"540",10032,2000,0.381385865837173,NA
"541",10032,2001,-0.126053819044661,NA
"542",10032,2002,-0.669428516578544,NA
"543",10032,2003,0.955593461983752,NA
"544",10032,2004,-0.242286173807332,NA
"545",10032,2005,0.747887169011622,NA
"546",10032,2006,0.0501287016509364,NA
"547",10032,2007,0.0996565149828679,0.0996565149828679
"548",10032,2008,-0.354529843450773,-0.354529843450773
"549",10032,2009,0.680227568852987,0.680227568852987
"550",10032,2010,0.0863735221663546,0.0863735221663546
"551",10032,2011,-0.115061442597011,-0.115061442597011
"552",10032,2012,-0.0577088472846189,-0.0577088472846189
"553",10032,2013,0.67789357138288,0.67789357138288
"554",10032,2014,-0.048045654182351,-0.048045654182351
"555",10032,2015,-0.152632330149116,-0.152632330149116
"556",10032,2016,0.547547136613338,0.547547136613338
"557",10032,2017,NA,0.123612382660587
"558",10033,1986,0.934414452493187,NA
"559",10034,1986,-0.228571244794258,NA
"560",10034,1987,-0.125924155565227,NA
"561",10034,1988,0.756371459061576,NA
"562",10034,1989,-0.0948998897357116,NA
"563",10034,1990,-0.088064851203894,NA
"564",10034,1991,0.419352506102925,NA
"565",10035,1986,-0.694212778805608,NA
"566",10035,1987,-0.283784224518888,NA
"567",10035,1988,2.05660915359773,NA
"568",10035,1989,0.197528360589491,NA
"569",10035,1990,0.463912140086529,NA
"570",10035,1991,0.591542678289877,NA
"571",10035,1992,-0.238941901346261,NA
"572",10035,1993,0.209306360990039,NA
"573",10035,1994,-0.0865372682561976,NA
"574",10035,1995,-0.24210666526568,NA
"575",10035,1996,-0.277780531908938,NA
"576",10035,1997,0.173077839964417,NA
"577",10035,1998,-0.155739970576056,NA
"578",10035,1999,0.446595795920559,NA
"579",10035,2000,-0.67785309126685,NA
"580",10035,2001,0.326675042331328,NA
"581",10035,2002,-0.535177251895755,NA
"582",10035,2003,0.10810634648964,NA
"583",10036,1986,-0.592593508350207,NA
"584",10036,1987,-0.522728694979926,NA
"585",10036,1988,-0.857143049224893,NA
"586",10036,1989,-1.24999937467507e-06,NA
"587",10036,1990,0.666667,NA
"588",10036,1991,0,NA
"589",10037,1986,-0.249998200043551,NA
"590",10037,1987,-0.422222554272008,NA
"591",10037,1988,0.0769210102174842,NA
"592",10037,1989,-0.0357134985595614,NA
"593",10037,1990,-0.592593540992864,NA
"594",10037,1991,1.45453544144598,NA
"595",10037,1992,0.268145373583195,NA
"596",10037,1993,0.137518505172959,NA
"597",10037,1994,0.0741849451336036,NA
"598",10037,1995,0.604423225482281,NA
"599",10037,1996,-0.0308498531436187,NA
"600",10037,1997,0.636645601574409,NA
"601",10037,1998,-0.356236470262872,NA
"602",10037,1999,-0.0942379113413535,NA
"603",10037,2000,0.256618488081342,NA
"604",10037,2001,0.543553192919395,NA
"605",10037,2002,0.0547854286162184,NA
"606",10037,2003,0.203093935776433,NA
"607",10037,2004,-0.0614990245036036,NA
"608",10038,1986,0.00854732775432421,NA
"609",10038,1987,-0.135596430301875,NA
"610",10038,1988,-0.333338633587339,NA
"611",10038,1989,-0.499997735614887,NA
"612",10038,1990,-0.205881439795299,NA
"613",10038,1991,0.037037,NA
"614",10039,1986,-0.0124968607368631,NA
"615",10039,1987,-0.721519347297584,NA
"616",10039,1988,0.0454547886822696,NA
"617",10039,1989,-0.108695239711997,NA
"618",10039,1990,-0.0243879086700708,NA
"619",10039,1991,0.149999525040784,NA
"620",10039,1992,0.217393530405712,NA
"621",10039,1993,3.14287714408819,NA
"622",10039,1994,-0.551722658040513,NA
"623",10039,1995,-0.076921797394423,NA
"624",10039,1996,0.177085305805699,NA
"625",10039,1997,0.415928015589618,NA
"626",10039,1998,0.800005098919722,NA
"627",10039,1999,1.99999926007962,NA
"628",10039,2000,-0.259258652842745,NA
"629",10039,2001,-0.986000057509214,NA
"630",10040,1986,0.107166229944834,NA
"631",10040,1987,-0.773706708629973,NA
"632",10040,1988,-0.31817897679227,NA
"633",10040,1989,-0.466666218132339,NA
"634",10041,1986,-0.568181122279328,NA
"635",10041,1987,-0.65789517389838,NA
"636",10041,1988,4.53421943547028e-07,NA
"637",10041,1989,-0.615384479661519,NA
"638",10041,1990,-0.4,NA
"639",10042,1986,-0.342856576888913,NA
"640",10042,1987,-0.282610791779913,NA
"641",10042,1988,1.06060374818926,NA
"642",10042,1989,0.249995303116948,NA
"643",10042,1990,-0.505881319736145,NA
"644",10042,1991,1.23810205260244,NA
"645",10042,1992,-0.404256582292801,NA
"646",10042,1993,1.32143677355141,NA
"647",10042,1994,-0.615384171135239,NA
"648",10042,1995,0.559995874900336,NA
"649",10042,1996,0.0769259959315305,NA
"650",10042,1997,-0.571426810739317,NA
"651",10042,1998,-0.777778062901898,NA
"652",10042,1999,0.250001356328485,NA
"653",10042,2000,-0.200000956081053,NA
"654",10042,2001,0.0299944929137523,NA
"655",10042,2002,0.0873756319499261,NA
"656",10042,2003,2.38393739924824,NA
"657",10042,2004,-0.662268989330538,NA
"658",10042,2005,-0.429689252929555,NA
"659",10042,2006,0.150678798589582,NA
